,Text#,Type,Issued,Title,Language,Authors,Subjects,LoCC,Bookshelves,locc_,book_url
52512,52586,Text,2016-07-17,Clash of Arms: A Romance,en,"Bloundelle-Burton, John, 1850-1917",Soldiers -- Fiction; Brothers -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/5/8/52586/52586-8.txt
52516,52590,Text,2016-07-16,The Night Club,en,"Jenkins, Herbert George, 1876-1923","Humorous stories; Storytelling -- Fiction; Short stories, English; World War, 1914-1918 -- England -- Fiction; Bindle, Joseph (Fictitious character) -- Fiction; Clubs -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/5/9/52590/52590.txt
52517,52591,Text,2016-07-17,The Gunroom,en,"Morgan, Charles, 1894-1958",Seafaring life -- Fiction; Great Britain. Royal Navy -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/5/9/52591/52591-0.txt
52527,52601,Text,2016-07-18,Poems,en,"Clare, John, 1793-1864; Smith, C. Ernest (Charles Ernest), 1855-1939 [Contributor]; Gale, Norman, 1862-1942 [Editor]",English poetry -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/0/52601/52601-0.txt
52529,52603,Text,2016-07-18,"The History and Remarkable Life of the Truly Honourable Colonel Jacque, Commonly Called Colonel Jack",en,"Defoe, Daniel, 1661?-1731","England -- Social life and customs -- 18th century -- Fiction; Adventure stories, English; Picaresque fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/0/52603/52603-8.txt
52532,52606,Text,2016-07-19,Daughters of Belgravia; vol. 3 of 3,en,"Fraser, Alexander, Mrs., 1829-1908",Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/0/52606/52606-0.txt
52539,52613,Text,2016-07-21,Vandyke Brown: A Farce in One Act,en,"Troughton, Adolphus Charles",English drama -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/1/52613/52613-8.txt
52540,52614,Text,2016-07-21,"The Fun Library, vol. 8: Stage, Study & Studio",en,"Hammerton, J. A. (John Alexander), 1871-1949 [Editor]; Barnard, Frederick, 1846-1896 [Illustrator]; Bateman, H. M. (Henry Mayo), 1887-1970 [Illustrator]; Baynes, Philip [Illustrator]; Booth, J. L. C., 1876-1915 [Illustrator]; Brunton, W. S. [Illustrator]; Du Maurier, George, 1834-1896 [Illustrator]; Griset, Ernest Henry, 1844-1907 [Illustrator]; Haselden, William, 1872-1953 [Illustrator]; Keene, Charles, 1823-1891 [Illustrator]; Leech, John, 1817-1864 [Illustrator]; Maybank, Thomas, 1869-1929 [Illustrator]; May, Phil, 1864-1903 [Illustrator]; Pears, Charles, 1873-1958 [Illustrator]; Thomson, J. Gordon [Illustrator]","English wit and humor; English wit and humor, Pictorial",PN; PR,,"['PN', 'PR']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/1/52614/52614-0.txt
52541,52615,Text,2016-07-23,The Two Marys,en,"Oliphant, Mrs. (Margaret), 1828-1897",Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/1/52615/52615-0.txt
52546,52620,Text,2016-07-22,An English Garner: Ingatherings from Our History and Literature (8 of 8),en,"Arber, Edward, 1836-1912 [Editor]",English literature,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/2/52620/52620-0.txt
52548,52622,Text,2016-07-22,Jane Austen and Her Times,en,"Mitton, G. E. (Geraldine Edith), 1868-1955","Novelists, English -- 19th century -- Biography; Austen, Jane, 1775-1817",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/2/52622/52622-0.txt
52562,52636,Text,2016-07-24,The Queen Who Flew: A Fairy Tale,en,"Ford, Ford Madox, 1873-1939; Barrett, C. R. B. (Charles Raymond Booth), 1850-1918 [Illustrator]; Burne-Jones, Edward Coley, 1833-1898 [Illustrator]",Fairy tales,PR; PZ,,"['PR', 'PZ']",http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/3/52636/52636.txt
52575,52649,Text,2016-07-25,Traitor and True: A Romance,en,"Bloundelle-Burton, John, 1850-1917","France -- History -- Louis XIV, 1643-1715 -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/4/52649/52649-8.txt
52587,52661,Text,2016-07-27,"Short and Sweet: A Comic Drama, in One Act",en,"Troughton, Adolphus Charles",English drama -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/6/52661/52661.txt
52621,52695,Text,2016-08-01,The Blessed Damozel,en,"Rossetti, Dante Gabriel, 1828-1882; Bulcock, Percy [Illustrator]",English poetry -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/6/9/52695/52695.txt
52641,52715,Text,2016-08-04,A Woman's War: A Novel,en,"Deeping, Warwick, 1877-1950",City and town life -- Fiction; Physicians -- Fiction; Alcoholics -- Fiction; England -- Social life and customs -- Fiction; Husband and wife -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/1/52715/52715-0.txt
52643,52717,Text,2016-08-04,The Scape-Goat: A Farce in One Act,en,"Poole, John, 1786?-1872",English drama -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/1/52717/52717-0.txt
52655,52729,Text,2016-08-05,"Round the Corner
Being the Life and Death of Francis Christopher Folyat, Bachelor of Divinity, and Father of a Large Family",en,"Cannan, Gilbert, 1884-1955",Clergy -- Fiction; England -- Social life and customs -- Fiction; English fiction -- 20th century; Families -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/2/52729/52729-8.txt
52659,52733,Text,2016-08-06,Denounced: A Romance,en,"Bloundelle-Burton, John, 1850-1917","Jacobite Rebellion, 1745-1746 -- Fiction; France -- History -- Louis XV, 1715-1774 -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/3/52733/52733-8.txt
52660,52734,Text,2016-08-06,The Scourge of God: A Romance of Religious Persecution,en,"Bloundelle-Burton, John, 1850-1917","France -- History -- Louis XIV, 1643-1715 -- Fiction; Inheritance and succession -- Fiction; Religious fiction; Persecution -- Fiction; France -- History -- Insurrection of the Camisards, 1702-1710 -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/3/52734/52734-8.txt
52682,52756,Text,2016-08-08,"The Cuckoo in the Nest, v. 2/2",en,"Oliphant, Mrs. (Margaret), 1828-1897",Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/5/52756/52756-0.txt
52687,52761,Text,2016-08-09,Salt-Water Ballads,en,"Masefield, John, 1878-1967","Ballads, English; English poetry; Sea poetry",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/6/52761/52761-0.txt
52690,52764,Text,2016-08-10,Under a Veil: A Comedietta in One Act,en,"Baker, George M. (George Melville), 1832-1890; Roberts, Randal H. (Randal Howland), Sir, 1837-1899",Drama; Comedies,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/6/52764/52764-0.txt
52707,52781,Text,2016-08-12,Fortune's My Foe: A Romance,en,"Bloundelle-Burton, John, 1850-1917",English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/7/8/52781/52781-8.txt
52748,52822,Text,2016-08-16,"The English Rogue: Continued in the Life of Meriton Latroon, and Other Extravagants: The Fourth Part",en,"Head, Richard, 1637?-1686?; Kirkman, Francis, 1632-1680?",Rogues and vagabonds -- England -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/8/2/52822/52822-0.txt
52762,52836,Text,2016-08-18,The Poetical Works of William Wordsworth — Volume 8 (of 8),en,"Wordsworth, William, 1770-1850; Knight, William Angus, 1836-1916 [Editor]",English poetry -- 19th century; English poetry -- 18th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/8/3/52836/52836-0.txt
52777,52851,Text,2016-08-19,A Little Bit of Fluff: A Farce in Three Acts,en,"Ellis, Walter, 1874-1956",English drama -- 20th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/8/5/52851/52851-8.txt
52801,52875,Text,2016-08-22,Red Paint at Oxford: Sketches,en,Pish; Tush,University of Oxford -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/8/7/52875/52875-0.txt
52850,52924,Text,2016-08-29,"The Colleen Bawn; or, the Brides of Garryowen",en,"Boucicault, Dion, 1820-1890; Griffin, Gerald, 1803-1840",Irish drama -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/2/52924/52924-0.txt
52854,52928,Text,2016-08-29,The Poetry of South Africa,en,"Wilmot, Alexander, 1836-1924 [Editor]",South African poetry (English),PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/2/52928/52928-0.txt
52882,52956,Text,2016-09-02,A Bitter Heritage: A Modern Story of Love and Adventure,en,"Bloundelle-Burton, John, 1850-1917",Love stories; Mystery fiction; Belize -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/5/52956/52956-8.txt
52883,52957,Text,2016-09-02,The Land of Bondage: A Romance,en,"Bloundelle-Burton, John, 1850-1917","Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction; Inheritance and succession -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/5/52957/52957-8.txt
52896,52970,Text,2016-09-02,Servants of Sin: A Romance,en,"Bloundelle-Burton, John, 1850-1917","France -- History -- Regency, 1715-1723 -- Fiction; Law, John, 1671-1729 -- Fiction; Plague -- France -- Marseille -- History -- 18th century -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/7/52970/52970-8.txt
52905,52979,Text,2016-09-05,The Sword of Gideon,en,"Bloundelle-Burton, John, 1850-1917","Adventure stories; Rescues -- Fiction; Spanish Succession, War of, 1701-1714 -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/7/52979/52979.txt
52924,52998,Text,2016-09-07,"The works of Richard Hurd, volume 1 (of 8)",en,"Hurd, Richard, 1720-1808","Church of England -- Sermons; Poetry -- History and criticism; Romances -- History and criticism; Dialogues, English; Great Britain -- Civilization -- 17th century",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/2/9/9/52998/52998-0.txt
52936,53010,Text,2016-09-08,The Last Abbot of Glastonbury: A Tale of the Dissolution of the Monasteries,en,"Crake, A. D. (Augustine David), 1836-1890","Glastonbury Abbey -- Fiction; Whiting, Richard, -1539 -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/1/53010/53010-0.txt
52938,53012,Text,2016-09-08,"The works of Richard Hurd, volume 2 (of 8)",en,"Hurd, Richard, 1720-1808","Church of England -- Sermons; Poetry -- History and criticism; Romances -- History and criticism; Dialogues, English; Great Britain -- Civilization -- 17th century",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/1/53012/53012-0.txt
52954,53028,Text,2016-09-11,The Hampdenshire Wonder,en,"Beresford, J. D. (John Davys), 1873-1947",Science fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/2/53028/53028-8.txt
52958,53032,Text,2016-09-11,William—An Englishman,en,"Hamilton, Cicely, 1872-1952","World War, 1914-1918 -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/3/53032/53032.txt
52970,53044,Text,2016-09-13,Devlin the Barber,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",Detective and mystery stories; English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/4/53044/53044-8.txt
52988,53062,Text,2016-09-16,At the Sign of the Silver Flagon,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/6/53062/53062-8.txt
53001,53075,Text,2016-09-17,Songs of the Glens of Antrim,en,"O'Neill, Moira, 1864-1955",Antrim (Northern Ireland : County) -- Poetry,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/7/53075/53075.txt
53011,53085,Text,2016-09-18,The Nine of Hearts: A Novel,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",London (England) -- Fiction; English fiction -- 19th century; Trials (Murder) -- Fiction; Mystery and detective stories,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/8/53085/53085-8.txt
53022,53096,Text,2016-09-19,Self-Doomed: A Novel,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/9/53096/53096.txt
53023,53097,Text,2016-09-19,The Murder of Delicia,en,"Corelli, Marie, 1855-1924",Detective and mystery stories; English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/0/9/53097/53097.txt
53059,53133,Text,2016-09-23,"The High Toby
Being further chapters in the life and fortunes of Dick Ryder, otherwise Galloping Dick, sometime gentleman of the road",en,"Watson, H. B. Marriott (Henry Brereton Marriott), 1863-1921; Shepperson, Claude A. (Claude Allin), 1867-1921 [Illustrator]",Adventure stories; Brigands and robbers -- Fiction; England -- Social life and customs -- 17th century -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/3/53133/53133.txt
53060,53134,Text,2016-09-23,The Admiral's Daughter,en,"Lane, Margaret Stuart",Historical fiction; England -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/3/53134/53134.txt
53068,53142,Text,2016-09-25,The Men of the Nineties,en,"Muddiman, Bernard",English literature -- 19th century -- History and criticism; Art -- England,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/4/53142/53142-0.txt
53082,53156,Text,2016-09-28,"Rhymes of Northern Bards
Being a Curious Collection of Old and New Songs and Poems, Peculiar to the Counties of Newcastle upon Tyne, Northumberland, and Durham",en,"Bell, J. J. (John Joy), 1871-1934 [Editor]","Ballads, English -- England, Northern -- Texts; England, Northern -- Poetry",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/5/53156/53156-0.txt
53083,53157,Text,2016-09-28,Wood and Stone: A Romance,en,"Powys, John Cowper, 1872-1963",Wessex (England) -- Fiction; Man-woman relationships -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/5/53157/53157-0.txt
53088,53162,Text,2016-09-28,Some Poems of Roger Casement,en,"Casement, Roger, 1864-1916",English poetry -- Irish authors,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/6/53162/53162-8.txt
53090,53164,Text,2016-09-28,The Standard Bearer,en,"Crockett, S. R. (Samuel Rutherford), 1860-1914",Covenanters -- Fiction; Scotland -- History -- 17th century -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/6/53164/53164-0.txt
53091,53165,Text,2016-09-28,A Day with Robert Louis Stevenson,en,"Byron, May, 1861-1936; Stevenson, Robert Louis, 1850-1894 [Contributor]; Hatherell, William, 1855-1928 [Illustrator]","Stevenson, Robert Louis, 1850-1894",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/6/53165/53165-8.txt
53095,53169,Text,2016-09-29,Ignorant Essays,en,"Dowling, Richard, 1846-1898",Essays,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/6/53169/53169-0.txt
53101,53175,Text,2016-09-30,The Scratch Pack,en,"Conyers, Dorothea, 1873-1949","Mate selection -- Fiction; Spy stories; Families -- Fiction; Fox hunting -- Fiction; Heiresses -- Fiction; World War, 1914-1918 -- Ireland -- Fiction",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/7/53175/53175.txt
53105,53179,Text,2016-10-01,Sea Plunder,en,"Stacpoole, H. De Vere (Henry De Vere), 1863-1951",Sailors -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/7/53179/53179-0.txt
53116,53190,Text,2016-10-01,Absurd Ditties,en,"Farrow, G. E. (George Edward), 1862-1919; Hassall, John, 1868-1948 [Illustrator]","English wit and humor; Humorous poetry, English",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/1/9/53190/53190-0.txt
53132,53206,Text,2016-10-04,"Selections from Modern Poets
Made by J. C. Squire",en,"Squire, John Collings, Sir, 1884-1958 [Compiler]",English poetry -- 20th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/0/53206/53206-0.txt
53150,53224,Text,2016-10-06,Basil and Annette: A Novel,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",Impostors and imposture -- Fiction; English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/2/53224/53224-8.txt
53152,53226,Text,2016-10-06,"Oscar Wilde, a study",en,"Gide, André, 1869-1951; Mason, Stuart, 1872-1927 [Commentator]","Wilde, Oscar, 1854-1900",PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/2/53226/53226-0.txt
53176,53250,Text,2016-10-10,The Golden Age,en,"Grahame, Kenneth, 1859-1932; Moony, R. J. E. [Illustrator]",England -- Fiction; Bildungsromans; Pastoral fiction; Siblings -- Fiction; Country life -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/5/53250/53250-0.txt
53187,53261,Text,2016-10-11,We Moderns: Enigmas and Guesses,en,"Muir, Edwin, 1887-1959; Mencken, H. L. (Henry Louis), 1880-1956 [Editor]",Ethics; Human beings; Life,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/6/53261/53261-8.txt
53189,53263,Text,2016-10-12,The Mystery of M. Felix,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",Detective and mystery stories; English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/6/53263/53263-8.txt
53222,53296,Text,2016-10-16,A Fair Jewess,en,"Farjeon, B. L. (Benjamin Leopold), 1833-1903",English fiction -- 19th century,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/2/9/53296/53296-8.txt
53261,53335,Text,2016-10-21,"Pomegranates from an English Garden
A selection from the poems of Robert Browning",en,"Browning, Robert, 1812-1889; Gibson, John Monro, 1838-1921 [Editor]",English poetry,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/3/3/53335/53335-0.txt
53265,53339,Text,2016-10-21,Rodmoor: A Romance,en,"Powys, John Cowper, 1872-1963",Triangles (Interpersonal relations) -- Fiction; Man-woman relationships -- Fiction; Mentally ill -- Fiction; East Anglia (England) -- Fiction,PR,,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/3/3/53339/53339-0.txt
53267,53341,Text,2016-10-22,The Dorrington Deed-Box,en,"Morrison, Arthur, 1863-1945; Wood, Stanley L., 1866-1928 [Illustrator]","Detective and mystery stories, English; Private investigators -- Fiction",PR,Adventure,['PR'],http://www.mirrorservice.org/sites/ftp.ibiblio.org/pub/docs/books/gutenberg/5/3/3/4/53341/53341-0.txt
